"","playlistlikesum","songtitlesum","songlikesum","singersum","songlyricsum"
"28","1122","비포 선라이즈 Duet With 정인","36045","이적","그 밤 일은 자꾸 생각하지 말아요 생각하면 자꾸 그 생각이 커져요 그 밤 일은 자꾸 생각하지 말아요 그럴수록 쓸쓸해져요 우린 취했고 그 밤은 참 길었죠 나쁜 마음은 조금도 없었죠 실끝 하나로 커다란 외툴 풀어내듯 자연스러웠던 걸 우린 알고 있어요 그 밤 일은 자꾸 생각하면 안 돼요 우리가 다시 만날 수도 없잖아요 그 밤 일은 자꾸 생각하면 안 돼요 그럴수록 더 슬퍼져요 우린 취했고 그 밤은 참 길었죠 나쁜 마음은 조금도 없었죠 실끝 하나로 커다란 외툴 풀어내듯 자연스러웠던 걸 우린 알고 있어요 우린 어렸고 무엇도 잘 몰랐죠 서로 미래를 점칠 수 없었죠 오랜 뒤에도 이렇게 간절할 거라곤 그땐 둘 중 누구도 정녕 알지 못했죠 오랜 뒤에도 이렇게 간절할 거라곤 그땐 둘 중 누구도 정녕 알지 못했죠"
"29","1122","변하지 않는 것들","2404","권순관","어둠은 떠나고 분주한 아침에 나를 깨우는 거리에 붐비는 소리 오월의 햇살과 그만큼 눈부신 여린 설레임 날 움직이는 그 노래 변하지 않는 것들 다 변해가는 것 중에 익숙해서 당연한 늘 곁에 있는 모든 것 키 높은 나무와 바람의 흔들림 힘을 내라는 엄마의 작은 목소리 변하지 않는 것들 다 변해가는 것 중에 익숙해서 당연한 늘 곁을 지킨 사람들 잊지 못한 거리도 사랑했던 마음도 변해만 가 영원할 것만 같은 그 아름다운 것들이 어느 날 물결처럼 다 흩어지지 않기를 변하지 않는 것들 다 변해가는 것 중에 잊을 만큼 당연한 내 곁에 있는 모든 것 비 오는 휴일과 홀로 선 바다와 그대 웃음이 그 자리에 머물기를 사라지지 않기를"
"30","1122","꿈","9491","폴킴","아무말없이 그냥 걸었어 가고싶었지만 할 수 없었지 한걸음 더 자연스럽게 애써 날어루 달래고 괜찮아 괜찮다 했지만 그래 Oh 나는 꿈꾼다 너의 곁에 웃고있던 나 이렇게 멀어질 줄은 줄은 몰랐어 Oh 아직 깨고싶지 않아 다시 나를 누를 무게가 버거워 시간이 지나면 익숙해질까 오늘도 나는 꿈꾼다 너로 인해 행복했던 나 결국엔 헤어질 줄은 그럴줄은 몰랐어 아직도 깨고싶지않아 꺼지지 않는 저 촛불처럼 이대로 시간이 지나면 시간이 지나면 참좋을텐데"
"31","1122","잠수교 Sing the Road 02","15461","박진영","내 머리 위엔 아주 넓고 멋진 길이 있죠 많은 사람들이 많은 차를 타고 다니죠 내 두 발 밑엔 아주 낮고 좁은 길이 있죠 비가 오면 먼저 가장 먼저 잠기는 길이 낮고 좁은 길 내 길은 조금은 느린 길 내일은 나아질 거란 꿈 그 꿈을 안고 가죠 나는 오늘도 길을 가다 보면 오르막과 내리막이 있죠 나의 삶과 많이 많이 닮아 있는 이 길이 좋아 낮고 좁은 길 내 길은 조금은 느린 길 내일은 나아질 거란 꿈 그 꿈을 안고 가죠 나는 오늘도 화려하지도 특별하지도 눈에 띄지도 않죠 하지만 나의 작은 걸음 그 발자국이 담긴 이 길이 내겐 너무 소중해 오늘도 나는 이 길을 천천히 가죠 달리는 사람들 속에서 나만의 걸음으로 나만의 꿈을 꾸며 낮고 좁은 길 내 길은 조금은 느린 길 내일은 나아질 거란 꿈 그 꿈을 안고 가죠 나는 오늘도 낮고 좁은 길 내 길은 조금은 느린 길 내일은 나아질 거란 꿈 그 꿈을 안고 가죠 이렇게 오늘도"
"32","1122","보호해줘","2811","옥상달빛","당장이라도 내가 죽는다면 그렇게 슬퍼하지는 마 기절한 듯이 꼭 눈을 감고 장난 친 거라 생각해 지금이라도 기회가 있다면 사랑한다 또 말할거야 넌 귀엽단 듯이 씩 한번 웃고 지나쳐버리겠지만 항상 얘기해줘 나에게 진심 어린 눈으로 사랑이 죽지 않게 항상 보호해줘 날 영원히 감싸 안아줘 네 두 손 모두 나를 붙잡아 주겠니 언제나  항상 얘기해줘 나에게 진심 어린 눈으로 사랑이 죽지 않게 항상 보호해줘 날 영원히 감싸 안아줘 네 두 손 모두 나를 붙잡아 주겠니 영원히"
"33","1122","하드코어 인생아","14003","옥상달빛","뭐가 의미 있나 뭐가 중요하나 정해진 길로 가는데 축 쳐진 내 어깨 위에 나의 눈물샘 위에 그냥 살아야지 저냥 살아야지 죽지 못해 사는 오늘 뒷걸음질만 치다가 벌써 벼랑 끝으로 어차피 인생은 굴러먹다 가는 뜬구름 같은 질퍽대는 땅바닥 지렁이 같은 걸 그래도 인생은 반짝반짝 하는 저기 저 별님 같은 두근대는 내 심장 초인종 같은걸 인생아  어차피 인생은 굴러먹다 가는 뜬구름 같은 질퍽대는 땅바닥 지렁이 같은 걸 그래도 인생은 반짝반짝 하는 저기 저 별님 같은 두근대는 내 심장 초인종 같은걸 인생아"
"34","1122","부서진 입가에 머물다","4500","넬 NELL","난   많이 어지럽고 불안해서 위태로운 모습으로 찢어진 심장을 붙여보려 이런 날 안아줘 아무 말 말아줘  천마디 말보단 기대 쉴 수 있는 어깨를 내게 줘  난   많이 모자라고 부족해서 널 채울 수가 없어 괴로운 마음에 다시 혼자 되고 지겨워 이런 날 안아줘 아무 말 말아줘  천마디 말보단 기대 쉴 수 있는 어깨를 내게 줘  힘들다 말하는 그 순간 모두 떠나버리죠 타인의 짐까지 짊어지기엔 이 세상이 너무 벅찬 걸  이런 날 안아줘 아무 말 말아줘 수많은 말로 날 위로 안 해도 돼 이젠 다 익숙해"
"35","1122","애도","4747","언니네 이발관","그대는 나에게 소중한 의미였지 행복을 주던 사람 그랬던 그대가 지울 수 없는 것을 이렇게 남기고서 우후 내게서 멀어져 갔네 원래 그래야 하는 것처럼 마지막 순간에 날 보는 너의 눈빛 난 벌레가 되어버렸네 우후 뒤돌아 보지도 않네 원래 냉정한 사람이지만 날씨가 좋구나 너를 잊으러 가야지 하고 너를 추억하러 가는 길이 슬퍼 우후 이대로 잊을 수 없네 예예 연락을 건네보지만 우후 그만큼 더 멀어지네 원래 넌 그런 사람이지만 날씨가 좋구나 너를 잊으러 가야지 너를 잊으러 가는 이 길이 아직 슬퍼 아물어 내 상처 아물어 이젠 그 어떤 날도 기억나지 않게 시간은 내편이 아냐 그대도 내편은 아냐 추억만이 나를 고문하고 있네 아물어 내 상처 아물어 제발 더는 어떤 것도 기억나지 않게 아무리 눈 감아봐도 사라지지 않는 모습 작은 희망들이 나를 괴롭히네 아무런 말도 아무런 추억도 다 소용없어 이젠 돌이킬 수 없는 나 괴로워서 아무 것도 할 수 없어 잃어버린 시간들을 찾고 싶네"
"36","1122","너무 아픈 사랑은 사랑이 아니었음을","14274","김광석","그대 보내고 멀리 가을새와 작별하듯 그대떠나 보내고 돌아와 술잔 앞에 앉으면 눈물나누나 그대보내고 아주 지는별빛 바라볼때 눈에흘러내리는 못다한 날들 그 아픈사랑 지울 수 있을까 어느하루 비라도 추억처럼 흩날리는 거리에서 쓸쓸한 사람되어 고개 숙이면 그대 목소리 너무아픈 사랑은 사랑이 아니었음을 너무아픈 사랑은 사랑이 아니었음을 어느하루 바람이 젖은어깨 스치며 지나가고 내지친 시간들이 창에 어리면 그대 미워져 너무 아픈 사랑은 사랑이 아니었음을 너무 아픈 사랑은 사랑이 아니었음을 이제 우리 다시는 사랑으로 세상에 오지말기 그립던 말들도 묻어버리기 못다한사랑 너무아픈 사랑은 사랑이 아니었음을 너무아픈 사랑은 사랑이 아니었음을"
"37","1122","다 지나간다","2610","김윤아","지난밤은 열병에 시달리다 어지러운 상념에 잠 못 들고 괴로운 순간들이면 나도 모르게 기도처럼 읊조리며 나를 다독인다 다 지나간다 다 잊혀진다 상처는 아물어 언젠가는 꽃으로 피어난다 다 지나간다 모두 지워진다 시간은 흐른다 상처는 아물어 사라진다 어두운 밤이면 별빛은 더 깊어진다 다 지나간다 다 잊혀진다 상처는 아물어 언젠가 꽃으로 피어난다 다 지나간다 모두 잊혀진다 시간은 흐른다 상처는 아물어 사라진다"
"38","1122","이미 넌 고마운 사람","17938","김연우","아련한 날에 하늘을 보면 그리움 같은 너의 조각들 보고파하면 널 볼 수 있을까 그립다 하면 꿈처럼 한번쯤 널 마주칠 수 있을까 이미 넌 고마운 사람 언제나 그랬듯이 가난하지 않을 수 있던 내 스물 다섯의 날들 너로 인해 빛나던 날들 닿을 수 없이 멀어졌지만 그립다 하면 꿈처럼 한번쯤 널 마주칠 수 있을까 이미 넌 고마운 사람 언제나 그랬듯이 가난하지 않을 수 있던 내 스물 다섯의 날들 너와 함께 한 시간들 길어진 내 그리움에 힘겨운 나였지만 네 맘을 내게 주었으니 이미 넌 고마운 사람 그걸로 이제 나는 됐어"
"39","1122","같이 있자","2844","주윤하","가끔 이유도 없이 눈물이 날 때가 있지 어둔 방 덩그러니 놓여있는 시들은 화분처럼 너의 맘이 마를 때 누군가 버려놓은 외로움이 널 삼킬 때 그럴 때엔 같이 있자 이 어둠이 끝날 때까지 너의 슬픔이 멎을 때까지 우리 같이 있자 꿈과 바꾼 하루들 익숙해진 실망들 누군가 쌓아둔 절망들이 너를 감쌀 때 그럴 때엔 같이 있자 이 어둠이 끝날 때까지 너의 슬픔이 멎을 때까지 빛나는 꿈을 만날 때까지 너의 손을 꼭 잡을게 이 어둠이 끝날 때까지 너의 눈물이 멈출 때까지 우리 같이 있자"
"40","1122","오래전 그날","29932","윤종신","교복을 벗고 처음으로 만났던 너 그때가 너도 가끔 생각나니 뭐가 그렇게도 좋았었는지 우리들만 있으면 너의 집 데려다 주던 길을 걸으며 수줍게 나눴던 많은 꿈 너를 지켜주겠다던 다짐 속에 그렇게 몇 해는 지나 너의 새 남자친구 얘길 들었지 나 제대하기 얼마 전 이해했던 만큼 미움도 커졌었지만 오늘 난 감사드렸어 몇 해 지나 얼핏 너를 봤을 때 누군가 널 그처럼 아름답게 지켜주고 있었음을 그리고 지금 내 곁엔 나만을 믿고 있는 한 여자와 잠 못 드는 나를 달래는 오래전 그 노래만이 새 학기가 시작되는 학교에는 그 옛날 우리의 모습이 있지 뭔가 분주하게 약속이 많은 스무 살의 설레임 너의 학교 그 앞을 난 가끔 거닐지 일상에 찌들어 갈 때면 우리 슬픈 계산은 없었던 시절 난 만날 수 있을 테니 너의 새 남자친구 얘길 들었지 나 제대하기 얼마 전 이해했던 만큼 미움도 커졌었지만 오늘 난 감사드렸어 몇 해 지나 얼핏 너를 봤을 때 누군가 널 그처럼 아름답게 지켜주고 있었음을 그리고 지금 내 곁엔 나만을 믿고 있는 한 여자와 잠 못 드는 나를 달래는 오래전 그 노래만이"
